Ano,Código da Área,Área de Avaliação,Código da IES,Nome da IES,Sigla da IES,Organização Acadêmica,Categoria Administrativa,Código do Curso,Modalidade de Ensino,Código do Município,Município do Curso,Sigla da UF,Nº de Concluintes Inscritos,Nº  de Concluintes Participantes,Nota Bruta - FG,Nota Padronizada - FG,Nota Bruta - CE,Nota Padronizada - CE,Conceito Enade (Contínuo),Conceito Enade (Faixa),Observação
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),27,UNIVERSIDADE VALE DO RIO VERDE,UNINCOR,Universidade,Privada sem fins lucrativos,1150273,Educação Presencial,3169307,Três Corações,MG,29,27,28.3222,1.3551,54.1926,2.7606,2.4093,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),30,UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO,UNIFENAS,Universidade,Privada sem fins lucrativos,102550,Educação Presencial,3101607,Alfenas,MG,32,27,31.1556,1.8407,52.7926,2.5716,2.3889,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),43,FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,Universidade,Pública Estadual,123128,Educação Presencial,4205407,Florianópolis,SC,43,43,45.0605,4.2235,59.893,3.5305,3.7037,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),54,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,Universidade,Pública Estadual,91897,Educação Presencial,3509502,Campinas,SP,68,59,47.2051,4.591,67.8305,4.6024,4.5995,5,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),54,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,Universidade,Pública Estadual,91899,Educação Presencial,3509502,Campinas,SP,64,41,42.4585,3.7776,64.4756,4.1493,4.0564,5,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),54,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,Universidade,Pública Estadual,122951,Educação Presencial,3526902,Limeira,SP,78,73,45.7808,4.347,61.9603,3.8096,3.944,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pública Estadual,420416,Educação Presencial,3543907,Rio Claro,SP,74,68,41.7897,3.663,58.3103,3.3167,3.4033,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pública Estadual,1212124,Educação Presencial,3506003,Bauru,SP,63,49,46.4653,4.4642,64.2163,4.1143,4.2018,5,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,UNESP,Universidade,Pública Estadual,1257438,Educação Presencial,3541406,Presidente Prudente,SP,96,58,38.5034,3.0999,57.2121,3.1684,3.1513,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),57,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,Universidade,Pública Estadual,303410,Educação Presencial,4115200,Maringá,PR,58,42,47.4833,4.6387,60.2381,3.5771,3.8425,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,Universidade,Pública Estadual,1215159,Educação Presencial,2408003,Mossoró,RN,31,29,32.6172,2.0912,54.8793,2.8534,2.6628,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),74,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE SÃO JOSÉ DO RIO PARDO,FFCL,Faculdade,Pública Municipal,1153349,Educação Presencial,3549706,São José do Rio Pardo,SP,18,15,29.4733,1.5524,47.4867,1.8551,1.7794,2,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),76,UNIVERSIDADE REGIONAL DE BLUMENAU,FURB,Universidade,Pública Municipal,303662,Educação Presencial,4202404,Blumenau,SC,38,37,36.4162,2.7422,56.3135,3.0471,2.9708,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),80,CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ,UNIDAVI,Centro Universitário,Privada sem fins lucrativos,384852,Educação Presencial,4214805,Rio do Sul,SC,36,28,32.2214,2.0233,53.5071,2.6681,2.5069,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),81,UNIVERSIDADE DA REGIÃO DE JOINVILLE,UNIVILLE,Universidade,Privada sem fins lucrativos,92151,Educação Presencial,4209102,Joinville,SC,42,41,37.1,2.8594,50.5585,2.2699,2.4173,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),81,UNIVERSIDADE DA REGIÃO DE JOINVILLE,UNIVILLE,Universidade,Privada sem fins lucrativos,117010,Educação Presencial,4215802,São Bento do Sul,SC,20,20,32.96,2.1499,51.445,2.3896,2.3297,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Privada sem fins lucrativos,113274,Educação Presencial,4219507,Xanxerê,SC,1,1,,,,,,SC,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Privada sem fins lucrativos,150067,Educação Presencial,4204202,Chapecó,SC,38,31,38.7903,3.149,62.5968,3.8956,3.7089,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,Universidade,Privada sem fins lucrativos,1192197,Educação Presencial,4219309,Videira,SC,26,26,31.4808,1.8964,52.9115,2.5876,2.4148,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),83,UNIVERSIDADE DO VALE DO ITAJAÍ,UNIVALI,Universidade,Privada sem fins lucrativos,115340,Educação Presencial,4208203,Itajaí,SC,74,66,37.9076,2.9977,55.2061,2.8975,2.9226,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),87,CENTRO UNIVERSITÁRIO DE BRUSQUE,UNIFEBE,Centro Universitário,Privada sem fins lucrativos,109923,Educação Presencial,4202909,Brusque,SC,6,4,36.25,2.7137,64.875,4.2032,3.8309,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),95,UNIVERSIDADE ESTADUAL VALE DO ACARAÚ,UVA,Universidade,Pública Estadual,1146686,Educação Presencial,2312908,Sobral,CE,34,34,30.9412,1.8039,49.2265,2.09,2.0185,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),124,UNIVERSIDADE DE ARARAQUARA,UNIARA,Universidade,Privada sem fins lucrativos,320087,Educação Presencial,3503208,Araraquara,SP,45,32,34.7031,2.4486,53.4219,2.6566,2.6046,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),135,CENTRO UNIVERSITÁRIO CLARETIANO,CEUCLAR,Centro Universitário,Privada sem fins lucrativos,94157,Educação Presencial,3505906,Batatais,SP,69,63,31.5016,1.9,51.4,2.3835,2.2626,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),135,CENTRO UNIVERSITÁRIO CLARETIANO,CEUCLAR,Centro Universitário,Privada sem fins lucrativos,1164982,Educação a Distância,3505906,Batatais,SP,3051,2297,32.6886,2.1034,48.7433,2.0248,2.0444,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),142,CENTRO UNIVERSITÁRIO DO TRIÂNGULO,UNITRI,Centro Universitário,Privada sem fins lucrativos,1120772,Educação Presencial,3170206,Uberlândia,MG,29,26,34.6,2.4309,48.6769,2.0158,2.1196,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),143,UNIVERSIDADE DE UBERABA,UNIUBE,Universidade,Privada sem fins lucrativos,76853,Educação Presencial,3170107,Uberaba,MG,64,60,34.5333,2.4195,51.7917,2.4364,2.4322,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),146,CENTRO UNIVERSITÁRIO DE RIO PRETO,UNIRP,Centro Universitário,Privada com fins lucrativos,20291,Educação Presencial,3549805,São José do Rio Preto,SP,57,56,31.5625,1.9104,49.6661,2.1494,2.0896,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),150,UNIVERSIDADE DE SOROCABA,UNISO,Universidade,Privada sem fins lucrativos,1204182,Educação Presencial,3552205,Sorocaba,SP,12,11,33.2545,2.2004,56.1545,3.0256,2.8193,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),158,CONSERVATÓRIO BRASILEIRO DE MÚSICA - CENTRO UNIVERSITÁRIO BRASILEIRO DE EDUCAÇÃO,CBM-UniCBE,Centro Universitário,Privada sem fins lucrativos,1323194,Educação Presencial,3304557,Rio de Janeiro,RJ,47,14,27.7857,1.2632,39.5643,0.7852,0.9047,1,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),158,CONSERVATÓRIO BRASILEIRO DE MÚSICA - CENTRO UNIVERSITÁRIO BRASILEIRO DE EDUCAÇÃO,CBM-UniCBE,Centro Universitário,Privada sem fins lucrativos,1396133,Educação Presencial,3304557,Rio de Janeiro,RJ,4,1,,,,,,SC,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,101582,Educação Presencial,3304557,Rio de Janeiro,RJ,234,180,31.91,1.97,52.1272,2.4817,2.3538,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,101602,Educação Presencial,3304557,Rio de Janeiro,RJ,54,43,30.7581,1.7726,51.0581,2.3374,2.1962,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,101634,Educação Presencial,3302403,Macaé,RJ,2,0,,,,,,SC,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,101673,Educação Presencial,3304557,Rio de Janeiro,RJ,266,196,32.8219,2.1262,53.4959,2.6666,2.5315,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,1142086,Educação Presencial,3303906,Petrópolis,RJ,67,54,29.9,1.6255,49.5778,2.1374,2.0095,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,1161911,Educação Presencial,3303401,Nova Friburgo,RJ,81,72,33.6986,2.2765,54.275,2.7718,2.648,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,1165113,Educação Presencial,3300704,Cabo Frio,RJ,87,57,30.9456,1.8047,48.786,2.0305,1.9741,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,1322441,Educação Presencial,3303500,Nova Iguaçu,RJ,56,48,32.2333,2.0254,57.1938,3.1659,2.8808,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,1360115,Educação a Distância,3304557,Rio de Janeiro,RJ,63,51,39.8392,3.3288,54.2549,2.7691,2.909,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,1379816,Educação Presencial,3304557,Rio de Janeiro,RJ,2,2,36.4,2.7394,48.65,2.0122,2.194,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),165,UNIVERSIDADE VEIGA DE ALMEIDA,UVA,Universidade,Privada com fins lucrativos,72142,Educação Presencial,3300704,Cabo Frio,RJ,41,35,32.0029,1.9859,58.4314,3.3331,2.9963,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),167,UNIVERSIDADE METODISTA DE SÃO PAULO,UMESP,Universidade,Privada sem fins lucrativos,107338,Educação Presencial,3548708,São Bernardo do Campo,SP,21,16,33.2062,2.1921,53.5625,2.6756,2.5547,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),176,UNIVERSIDADE CASTELO BRANCO,UCB,Universidade,Privada sem fins lucrativos,305223,Educação Presencial,3304557,Rio de Janeiro,RJ,102,81,34.8296,2.4703,47.6926,1.8829,2.0297,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),203,UNIVERSIDADE SÃO JUDAS TADEU,USJT,Universidade,Privada com fins lucrativos,305497,Educação Presencial,3550308,São Paulo,SP,43,37,38.6946,3.1326,55.0811,2.8806,2.9436,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),206,CENTRO UNIVERSITÁRIO ÍTALO-BRASILEIRO,UNIÍTALO,Centro Universitário,Privada sem fins lucrativos,1106930,Educação Presencial,3550308,São Paulo,SP,305,247,28.2113,1.3361,48.0862,1.936,1.7861,2,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),207,CENTRO UNIVERSITÁRIO MOURA LACERDA,CUML,Centro Universitário,Privada sem fins lucrativos,123268,Educação Presencial,3524303,Jaboticabal,SP,37,34,26.7559,1.0867,43.4971,1.3163,1.2589,2,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),207,CENTRO UNIVERSITÁRIO MOURA LACERDA,CUML,Centro Universitário,Privada sem fins lucrativos,123273,Educação Presencial,3543402,Ribeirão Preto,SP,25,22,35.7227,2.6233,53.6773,2.6911,2.6741,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),208,UNIVERSIDADE DE RIBEIRÃO PRETO,UNAERP,Universidade,Privada sem fins lucrativos,98124,Educação Presencial,3543402,Ribeirão Preto,SP,60,56,36.2875,2.7201,58.15,3.2951,3.1513,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),208,UNIVERSIDADE DE RIBEIRÃO PRETO,UNAERP,Universidade,Privada sem fins lucrativos,98126,Educação Presencial,3518701,Guarujá,SP,52,43,34.6419,2.4381,57.7116,3.2359,3.0364,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),216,CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX,CEUNIH,Centro Universitário,Privada sem fins lucrativos,1190775,Educação Presencial,3106200,Belo Horizonte,MG,41,37,36.3432,2.7297,58.8324,3.3872,3.2228,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),221,UNIVERSIDADE CRUZEIRO DO SUL,UNICSUL,Universidade,Privada com fins lucrativos,305838,Educação Presencial,3550308,São Paulo,SP,102,101,32.0248,1.9896,50.5297,2.266,2.1969,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),222,CENTRO UNIVERSITÁRIO DE VOTUPORANGA,UNIFEV,Centro Universitário,Privada sem fins lucrativos,320424,Educação Presencial,3557105,Votuporanga,SP,20,18,32.2889,2.0349,55.45,2.9305,2.7066,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),243,FACULDADE DO CLUBE NÁUTICO MOGIANO,FCNM,Faculdade,Privada sem fins lucrativos,6181,Educação Presencial,3530607,Mogi das Cruzes,SP,86,75,27.9933,1.2988,50.1427,2.2137,1.985,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),244,CENTRO UNIVERSITÁRIO FIEO,UNIFIEO,Centro Universitário,Privada sem fins lucrativos,320545,Educação Presencial,3534401,Osasco,SP,38,34,29.0471,1.4794,51.5735,2.407,2.1751,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),266,UNIVERSIDADE METODISTA DE PIRACICABA,UNIMEP,Universidade,Privada sem fins lucrativos,75837,Educação Presencial,3538709,Piracicaba,SP,23,22,30.5273,1.733,49.4864,2.1251,2.0271,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),270,FACULDADE DE TUPÃ,,Faculdade,Privada com fins lucrativos,1184938,Educação Presencial,3555000,Tupã,SP,17,16,31.7625,1.9447,40.8625,0.9605,1.2065,2,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),271,UNIVERSIDADE DO OESTE PAULISTA,UNOESTE,Universidade,Privada sem fins lucrativos,115438,Educação Presencial,3541406,Presidente Prudente,SP,154,125,29.5968,1.5736,53.2296,2.6306,2.3663,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),275,UNIVERSIDADE DO VALE DO PARAÍBA,UNIVAP,Universidade,Privada sem fins lucrativos,306584,Educação Presencial,3549904,São José dos Campos,SP,52,43,35.1651,2.5278,53.1767,2.6235,2.5995,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),277,CENTRO UNIVERSITÁRIO AUGUSTO MOTTA,UNISUAM,Centro Universitário,Privada sem fins lucrativos,103950,Educação Presencial,3304557,Rio de Janeiro,RJ,224,187,28.1733,1.3296,46.4257,1.7118,1.6162,2,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),277,CENTRO UNIVERSITÁRIO AUGUSTO MOTTA,UNISUAM,Centro Universitário,Privada sem fins lucrativos,1185746,Educação Presencial,3304557,Rio de Janeiro,RJ,180,140,27.3336,1.1857,48.1543,1.9452,1.7553,2,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),295,UNIVERSIDADE DE SANTA CRUZ DO SUL,UNISC,Universidade,Privada sem fins lucrativos,73500,Educação Presencial,4316808,Santa Cruz do Sul,RS,42,42,37.8167,2.9822,55.7762,2.9745,2.9764,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),296,Centro Universitário da Região da Campanha,,Centro Universitário,Privada sem fins lucrativos,318511,Educação Presencial,4300406,Alegrete,RS,33,32,23.6875,0.5609,46.6375,1.7404,1.4455,2,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),298,UNIVERSIDADE PITÁGORAS UNOPAR,,Universidade,Privada com fins lucrativos,89474,Educação Presencial,4101507,Arapongas,PR,29,22,28.0909,1.3155,47.8455,1.9035,1.7565,2,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),298,UNIVERSIDADE PITÁGORAS UNOPAR,,Universidade,Privada com fins lucrativos,89476,Educação Presencial,4113700,Londrina,PR,69,59,35.2712,2.546,51.4881,2.3954,2.4331,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),308,UNIVERSIDADE PRESIDENTE ANTÔNIO CARLOS,UNIPAC,Centro Universitário,Privada sem fins lucrativos,64455,Educação Presencial,3105608,Barbacena,MG,20,20,32.615,2.0908,48.945,2.052,2.0617,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),316,UNIVERSIDADE NOVE DE JULHO,UNINOVE,Universidade,Privada sem fins lucrativos,72379,Educação Presencial,3550308,São Paulo,SP,190,172,33.607,2.2608,48.3651,1.9737,2.0455,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),316,UNIVERSIDADE NOVE DE JULHO,UNINOVE,Universidade,Privada sem fins lucrativos,1292863,Educação Presencial,3550308,São Paulo,SP,296,259,32.5614,2.0816,48.1008,1.938,1.9739,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),316,UNIVERSIDADE NOVE DE JULHO,UNINOVE,Universidade,Privada sem fins lucrativos,1326482,Educação Presencial,3550308,São Paulo,SP,174,156,33.3827,2.2223,49.7147,2.1559,2.1725,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),319,UNIVERSIDADE BRASIL,,Universidade,Privada sem fins lucrativos,307202,Educação Presencial,3550308,São Paulo,SP,38,36,28.5778,1.3989,39.3528,0.7566,0.9172,1,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),319,UNIVERSIDADE BRASIL,,Universidade,Privada sem fins lucrativos,1427411,Educação a Distância,3550308,São Paulo,SP,37,26,24.7077,0.7357,41.4308,1.0372,0.9619,2,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,76380,Educação Presencial,3550308,São Paulo,SP,67,53,39.2415,3.2263,62.2811,3.853,3.6963,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,1177725,Educação Presencial,5208707,Goiânia,GO,20,18,46,4.3845,57.5056,3.208,3.5022,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,1178022,Educação Presencial,3552205,Sorocaba,SP,31,19,35.5053,2.5861,54.0421,2.7403,2.7018,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,1258831,Educação Presencial,3525904,Jundiaí,SP,8,8,45.5375,4.3053,58.425,3.3322,3.5755,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,1258832,Educação Presencial,1302603,Manaus,AM,27,17,37.7765,2.9753,53.2882,2.6385,2.7227,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,1264777,Educação Presencial,3526902,Limeira,SP,9,9,48.0556,4.7368,60.8556,3.6604,3.9295,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,1363702,Educação a Distância,3550308,São Paulo,SP,26,24,25.025,0.7901,50.925,2.3194,1.9371,2,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,5000412,Educação Presencial,3547304,Santana de Parnaíba,SP,23,18,41.7722,3.66,62.5833,3.8938,3.8353,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,5000413,Educação Presencial,3550308,São Paulo,SP,31,29,38.1483,3.039,62.331,3.8597,3.6545,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,5000415,Educação Presencial,3550308,São Paulo,SP,49,31,40.5806,3.4558,62.4452,3.8751,3.7703,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,5000417,Educação Presencial,3550308,São Paulo,SP,42,20,42.125,3.7205,65.475,4.2843,4.1433,5,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,5000418,Educação Presencial,3550308,São Paulo,SP,25,17,42.8118,3.8382,62.6,3.896,3.8816,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,5000419,Educação Presencial,3550308,São Paulo,SP,11,8,38.65,3.125,59.475,3.474,3.3867,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,5000421,Educação Presencial,3550308,São Paulo,SP,33,27,40.3704,3.4198,61.5926,3.76,3.6749,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,5000427,Educação Presencial,3503208,Araraquara,SP,12,11,46.0455,4.3923,63.0545,3.9574,4.0661,5,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,5000430,Educação Presencial,3509502,Campinas,SP,51,49,36.7449,2.7985,61.0245,3.6833,3.4621,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,5000434,Educação Presencial,3543402,Ribeirão Preto,SP,37,20,28.135,1.3231,52.185,2.4895,2.1979,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,5000436,Educação Presencial,3548500,Santos,SP,18,11,41.7818,3.6617,60.6091,3.6272,3.6358,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,5000438,Educação Presencial,3549706,São José do Rio Pardo,SP,4,4,45.85,4.3588,60.875,3.6631,3.837,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,5000439,Educação Presencial,3549805,São José do Rio Preto,SP,23,15,43.3333,3.9275,64.28,4.1229,4.0741,5,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,5000441,Educação Presencial,3549904,São José dos Campos,SP,43,40,38.24,3.0547,60.16,3.5665,3.4386,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada com fins lucrativos,5000444,Educação Presencial,5300108,Brasília,DF,46,43,42.7721,3.8314,60.1023,3.5587,3.6269,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),330,UNIVERSIDADE IGUAÇU,UNIG,Universidade,Privada sem fins lucrativos,1121953,Educação Presencial,3303500,Nova Iguaçu,RJ,92,79,27.8354,1.2717,42.9241,1.2389,1.2471,2,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),338,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,PUC MINAS,Universidade,Privada sem fins lucrativos,88509,Educação Presencial,3106200,Belo Horizonte,MG,81,74,40.6041,3.4598,57.1608,3.1615,3.2361,4,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,UNI-BH,Centro Universitário,Privada com fins lucrativos,320834,Educação Presencial,3106200,Belo Horizonte,MG,103,85,36.0541,2.6801,54.94,2.8616,2.8162,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA,UNIPÊ,Centro Universitário,Privada com fins lucrativos,5000026,Educação Presencial,2507507,João Pessoa,PB,186,166,33.3663,2.2195,52.3542,2.5124,2.4392,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),355,UNIVERSIDADE TUIUTI DO PARANÁ,UTP,Universidade,Privada com fins lucrativos,319219,Educação Presencial,4106902,Curitiba,PR,55,41,32.5073,2.0723,51.4829,2.3947,2.3141,3,
2019,3501,EDUCAÇÃO FÍSICA (BACHARELADO),367,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,UNIMONTES,Universidade,Pública Estadual,92601,Educação Presencial,3143302,Montes Claros,MG,50,45,33.8933,2.3098,55.2556,2.9042,2.7556,3,
